store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,reorder_gap,safety_stock_gap,stock_to_reorder_ratio,risk_category,risk_score
ST07,SKU00991,248,50,13,2025-06-19,198,235,4.96,Low,10
ST19,SKU03031,476,86,42,2025-08-25,390,434,5.534883720930233,Low,10
ST24,SKU03375,304,65,26,2025-05-16,239,278,4.676923076923077,Low,10
ST13,SKU02728,502,95,40,2025-05-29,407,462,5.28421052631579,Low,10
ST27,SKU04612,140,39,8,2025-07-02,101,132,3.58974358974359,Low,10
ST01,SKU03428,365,65,14,2025-06-17,300,351,5.615384615384615,Low,10
ST18,SKU00628,0,33,9,2025-08-04,-33,-9,0.0,Critical,100
ST04,SKU04894,107,26,6,2025-06-04,81,101,4.115384615384615,Low,10
ST23,SKU00935,278,54,15,2025-06-30,224,263,5.148148148148148,Low,10
ST16,SKU04194,443,84,36,2025-05-09,359,407,5.273809523809524,Low,10
ST21,SKU02094,303,71,31,2025-06-02,232,272,4.267605633802817,Low,10
ST28,SKU03036,178,45,10,2025-08-13,133,168,3.9555555555555557,Low,10
ST26,SKU03192,129,22,8,2025-06-26,107,121,5.863636363636363,Low,10
ST12,SKU01042,355,83,20,2025-05-12,272,335,4.27710843373494,Low,10
ST15,SKU02279,225,68,27,2025-08-28,157,198,3.3088235294117645,Low,10
ST08,SKU01337,114,25,8,2025-08-07,89,106,4.56,Low,10
ST23,SKU01874,322,78,25,2025-07-08,244,297,4.128205128205129,Low,10
ST19,SKU03152,276,46,21,2025-06-24,230,255,6.0,Low,10
ST05,SKU03254,116,20,6,2025-05-08,96,110,5.8,Low,10
ST12,SKU01981,523,93,30,2025-06-21,430,493,5.623655913978495,Low,10
ST27,SKU02747,0,29,7,2025-08-31,-29,-7,0.0,Critical,100
ST27,SKU00532,132,31,12,2025-06-09,101,120,4.258064516129032,Low,10
ST18,SKU00978,432,88,38,2025-06-27,344,394,4.909090909090909,Low,10
ST08,SKU04491,302,93,24,2025-06-24,209,278,3.247311827956989,Low,10
ST18,SKU02964,227,38,15,2025-07-27,189,212,5.973684210526316,Low,10
ST18,SKU00749,385,91,21,2025-07-25,294,364,4.230769230769231,Low,10
ST06,SKU03627,226,53,23,2025-07-08,173,203,4.264150943396227,Low,10
ST09,SKU00929,0,37,10,2025-09-01,-37,-10,0.0,Critical,100
ST17,SKU03493,315,91,41,2025-05-18,224,274,3.4615384615384617,Low,10
ST01,SKU04717,278,48,18,2025-06-09,230,260,5.791666666666667,Low,10
ST25,SKU03088,0,47,21,2025-08-18,-47,-21,0.0,Critical,100
ST01,SKU00516,150,39,14,2025-05-26,111,136,3.8461538461538463,Low,10
ST06,SKU04795,333,64,18,2025-08-06,269,315,5.203125,Low,10
ST28,SKU04554,507,93,44,2025-06-13,414,463,5.451612903225806,Low,10
ST04,SKU03968,502,85,34,2025-05-19,417,468,5.905882352941177,Low,10
ST05,SKU03375,563,95,36,2025-05-30,468,527,5.926315789473684,Low,10
ST08,SKU04612,331,66,19,2025-06-20,265,312,5.015151515151516,Low,10
ST27,SKU02639,79,21,8,2025-08-11,58,71,3.761904761904762,Low,10
ST30,SKU00170,449,75,16,2025-08-22,374,433,5.986666666666666,Low,10
ST04,SKU03150,374,86,39,2025-05-09,288,335,4.348837209302325,Low,10
ST04,SKU00935,126,26,10,2025-08-30,100,116,4.846153846153846,Low,10
ST21,SKU04551,0,86,27,2025-10-02,-86,-27,0.0,Critical,100
ST14,SKU03609,154,39,9,2025-05-23,115,145,3.948717948717949,Low,10
ST16,SKU02221,190,47,21,2025-05-10,143,169,4.042553191489362,Low,10
ST11,SKU03863,261,64,26,2025-08-03,197,235,4.078125,Low,10
ST28,SKU01063,452,94,37,2025-06-18,358,415,4.808510638297872,Low,10
ST02,SKU02057,271,87,34,2025-08-26,184,237,3.1149425287356323,Low,10
ST07,SKU00186,257,65,17,2025-08-14,192,240,3.953846153846154,Low,10
ST21,SKU00350,152,40,12,2025-06-06,112,140,3.8,Low,10
ST19,SKU04212,317,55,21,2025-07-10,262,296,5.763636363636364,Low,10
ST24,SKU00355,229,50,17,2025-08-12,179,212,4.58,Low,10
ST15,SKU00535,197,33,15,2025-08-12,164,182,5.96969696969697,Low,10
ST27,SKU03807,189,52,16,2025-08-22,137,173,3.6346153846153846,Low,10
ST18,SKU02038,94,28,13,2025-07-21,66,81,3.357142857142857,Low,10
ST16,SKU01174,229,69,19,2025-07-18,160,210,3.318840579710145,Low,10
ST23,SKU04102,452,100,49,2025-08-28,352,403,4.52,Low,10
ST21,SKU03504,133,27,13,2025-05-27,106,120,4.925925925925926,Low,10
ST26,SKU02387,223,44,11,2025-07-21,179,212,5.068181818181818,Low,10
ST12,SKU00237,391,97,34,2025-07-05,294,357,4.030927835051546,Low,10
ST17,SKU02567,258,65,22,2025-08-21,193,236,3.9692307692307693,Low,10
ST29,SKU03624,344,61,19,2025-07-19,283,325,5.639344262295082,Low,10
ST10,SKU01396,147,37,10,2025-06-19,110,137,3.972972972972973,Low,10
ST01,SKU01805,123,25,11,2025-06-21,98,112,4.92,Low,10
ST27,SKU00774,0,21,9,2025-09-30,-21,-9,0.0,Critical,100
ST08,SKU00532,94,24,8,2025-07-28,70,86,3.9166666666666665,Low,10
ST20,SKU01818,120,39,13,2025-07-02,81,107,3.076923076923077,Low,10
ST30,SKU00291,0,37,10,2025-08-10,-37,-10,0.0,Critical,100
ST18,SKU00991,287,83,37,2025-05-16,204,250,3.4578313253012047,Low,10
ST30,SKU02277,191,45,12,2025-07-10,146,179,4.2444444444444445,Low,10
ST16,SKU00127,335,63,14,2025-08-02,272,321,5.317460317460317,Low,10
ST07,SKU04508,0,90,24,2025-09-22,-90,-24,0.0,Critical,100
ST24,SKU02462,0,93,28,2025-08-07,-93,-28,0.0,Critical,100
ST01,SKU00758,371,94,25,2025-08-05,277,346,3.9468085106382977,Low,10
ST06,SKU02822,231,69,20,2025-06-27,162,211,3.347826086956522,Low,10
ST09,SKU04554,143,27,10,2025-08-31,116,133,5.296296296296297,Low,10
ST26,SKU02279,399,85,21,2025-05-17,314,378,4.694117647058824,Low,10
ST19,SKU03286,160,39,16,2025-08-14,121,144,4.102564102564102,Low,10
ST20,SKU01939,243,79,18,2025-08-04,164,225,3.0759493670886076,Low,10
ST11,SKU04334,394,86,28,2025-08-09,308,366,4.5813953488372094,Low,10
ST14,SKU03851,0,26,13,2025-08-16,-26,-13,0.0,Critical,100
ST28,SKU03520,221,63,29,2025-06-21,158,192,3.507936507936508,Low,10
ST21,SKU00363,0,53,11,2025-08-08,-53,-11,0.0,Critical,100
ST14,SKU01407,306,97,40,2025-05-23,209,266,3.154639175257732,Low,10
ST02,SKU02070,206,60,21,2025-05-31,146,185,3.433333333333333,Low,10
ST05,SKU02570,260,70,21,2025-05-29,190,239,3.7142857142857144,Low,10
ST05,SKU00355,264,70,29,2025-07-19,194,235,3.7714285714285714,Low,10
ST17,SKU03627,273,87,41,2025-09-02,186,232,3.1379310344827585,Low,10
ST19,SKU00024,375,85,39,2025-08-01,290,336,4.411764705882353,Low,10
ST08,SKU01592,371,68,19,2025-06-08,303,352,5.455882352941177,Low,10
ST11,SKU03058,190,59,14,2025-07-27,131,176,3.2203389830508473,Low,10
ST14,SKU00589,95,31,9,2025-06-12,64,86,3.064516129032258,Low,10
ST23,SKU02129,261,68,28,2025-06-22,193,233,3.838235294117647,Low,10
ST07,SKU03582,263,49,15,2025-08-30,214,248,5.36734693877551,Low,10
ST17,SKU04795,340,89,25,2025-06-17,251,315,3.8202247191011236,Low,10
ST29,SKU01880,106,23,10,2025-08-24,83,96,4.608695652173913,Low,10
ST17,SKU02580,88,28,14,2025-06-13,60,74,3.142857142857143,Low,10
ST29,SKU01651,304,83,31,2025-05-12,221,273,3.6626506024096384,Low,10
ST15,SKU03931,160,37,15,2025-08-24,123,145,4.324324324324325,Low,10
ST08,SKU00774,0,67,19,2025-08-05,-67,-19,0.0,Critical,100
ST20,SKU04046,0,67,15,2025-09-04,-67,-15,0.0,Critical,100
ST01,SKU01818,222,47,11,2025-08-30,175,211,4.723404255319149,Low,10
ST30,SKU02519,237,55,15,2025-07-30,182,222,4.3090909090909095,Low,10
ST30,SKU04505,242,41,9,2025-06-22,201,233,5.902439024390244,Low,10
ST16,SKU00369,0,84,27,2025-08-12,-84,-27,0.0,Critical,100
ST16,SKU02355,0,60,13,2025-09-30,-60,-13,0.0,Critical,100
ST14,SKU03743,0,57,22,2025-08-11,-57,-22,0.0,Critical,100
ST21,SKU00484,0,92,19,2025-08-31,-92,-19,0.0,Critical,100
ST12,SKU03633,0,100,50,2025-08-06,-100,-50,0.0,Critical,100
ST24,SKU04919,210,40,15,2025-08-26,170,195,5.25,Low,10
ST24,SKU04690,292,56,18,2025-06-24,236,274,5.214285714285714,Low,10
ST20,SKU02999,132,23,5,2025-07-23,109,127,5.739130434782608,Low,10
ST13,SKU02057,153,27,9,2025-07-15,126,144,5.666666666666667,Low,10
ST18,SKU00186,105,34,11,2025-08-23,71,94,3.088235294117647,Low,10
ST04,SKU00251,331,58,17,2025-07-30,273,314,5.706896551724138,Low,10
ST16,SKU03523,308,60,29,2025-05-20,248,279,5.133333333333334,Low,10
ST23,SKU00264,0,83,17,2025-08-28,-83,-17,0.0,Critical,100
ST11,SKU03179,276,61,14,2025-07-11,215,262,4.524590163934426,Low,10
ST17,SKU02930,0,24,12,2025-08-21,-24,-12,0.0,Critical,100
ST12,SKU00371,118,34,8,2025-05-10,84,110,3.4705882352941178,Low,10
ST22,SKU00830,0,52,16,2025-08-24,-52,-16,0.0,Critical,100
ST15,SKU04052,225,70,32,2025-07-02,155,193,3.2142857142857144,Low,10
ST01,SKU01939,227,55,16,2025-05-12,172,211,4.127272727272727,Low,10
ST30,SKU04626,0,64,29,2025-08-19,-64,-29,0.0,Critical,100
ST09,SKU03749,547,97,35,2025-07-19,450,512,5.639175257731959,Low,10
ST09,SKU03520,321,64,13,2025-08-28,257,308,5.015625,Low,10
ST14,SKU03864,123,27,9,2025-07-16,96,114,4.555555555555555,Low,10
ST14,SKU01649,307,83,30,2025-07-15,224,277,3.6987951807228914,Low,10
ST10,SKU04913,0,32,11,2025-09-09,-32,-11,0.0,Critical,100
ST12,SKU01310,342,96,35,2025-06-28,246,307,3.5625,Low,10
ST29,SKU00954,195,59,15,2025-07-20,136,180,3.305084745762712,Low,10
ST15,SKU02776,0,20,5,2025-08-20,-20,-5,0.0,Critical,100
ST27,SKU04062,402,92,32,2025-07-30,310,370,4.369565217391305,Low,10
ST23,SKU00385,345,86,24,2025-07-25,259,321,4.011627906976744,Low,10
ST28,SKU00500,0,55,27,2025-09-25,-55,-27,0.0,Critical,100
ST12,SKU04693,130,23,6,2025-06-07,107,124,5.6521739130434785,Low,10
ST17,SKU02822,377,87,18,2025-06-06,290,359,4.333333333333333,Low,10
ST20,SKU02302,245,51,24,2025-05-07,194,221,4.803921568627451,Low,10
ST30,SKU04747,142,40,14,2025-06-04,102,128,3.55,Low,10
ST30,SKU00546,276,77,25,2025-06-11,199,251,3.5844155844155843,Low,10
ST30,SKU02532,0,34,10,2025-08-09,-34,-10,0.0,Critical,100
ST11,SKU02253,301,88,40,2025-08-19,213,261,3.4204545454545454,Low,10
ST14,SKU01770,494,89,28,2025-06-12,405,466,5.550561797752809,Low,10
ST05,SKU04919,345,68,19,2025-08-30,277,326,5.073529411764706,Low,10
ST24,SKU02946,200,53,12,2025-05-31,147,188,3.7735849056603774,Low,10
ST22,SKU04334,190,33,9,2025-07-04,157,181,5.757575757575758,Low,10
ST22,SKU04105,0,84,39,2025-08-15,-84,-39,0.0,Critical,100
ST27,SKU04412,111,24,11,2025-07-25,87,100,4.625,Low,10
ST25,SKU01370,0,89,19,2025-08-04,-89,-19,0.0,Critical,100
ST15,SKU00682,291,84,25,2025-05-16,207,266,3.4642857142857144,Low,10
ST04,SKU00264,0,49,15,2025-09-12,-49,-15,0.0,Critical,100
ST14,SKU02938,100,33,14,2025-07-18,67,86,3.0303030303030303,Low,10
ST09,SKU00608,113,21,6,2025-08-22,92,107,5.380952380952381,Low,10
ST22,SKU03058,228,58,28,2025-06-10,170,200,3.9310344827586206,Low,10
ST25,SKU02538,0,84,22,2025-08-10,-84,-22,0.0,Critical,100
ST23,SKU01674,125,37,14,2025-05-29,88,111,3.3783783783783785,Low,10
ST16,SKU02718,188,48,20,2025-08-17,140,168,3.9166666666666665,Low,10
ST26,SKU03931,305,91,36,2025-07-07,214,269,3.3516483516483517,Low,10
ST07,SKU02898,0,80,39,2025-09-29,-80,-39,0.0,Critical,100
ST10,SKU00954,478,85,21,2025-08-22,393,457,5.623529411764705,Low,10
ST01,SKU03349,330,63,24,2025-06-20,267,306,5.238095238095238,Low,10
ST08,SKU00090,377,82,34,2025-08-03,295,343,4.597560975609756,Low,10
ST15,SKU01032,305,76,33,2025-07-18,229,272,4.0131578947368425,Low,10
ST09,SKU00500,0,67,24,2025-09-05,-67,-24,0.0,Critical,100
ST02,SKU01507,0,61,22,2025-09-08,-61,-22,0.0,Critical,100
ST07,SKU03837,120,20,10,2025-06-28,100,110,6.0,Low,10
ST12,SKU00734,159,53,24,2025-05-29,106,135,3.0,Low,10
ST29,SKU04350,0,89,41,2025-10-10,-89,-41,0.0,Critical,100
ST22,SKU03179,345,59,28,2025-06-25,286,317,5.8474576271186445,Low,10
ST01,SKU02302,428,82,36,2025-06-02,346,392,5.219512195121951,Low,10
ST15,SKU01971,317,80,22,2025-08-21,237,295,3.9625,Low,10
ST18,SKU01717,181,42,9,2025-06-17,139,172,4.309523809523809,Low,10
ST27,SKU01042,190,46,22,2025-06-28,144,168,4.130434782608695,Low,10
ST21,SKU02954,0,24,10,2025-09-29,-24,-10,0.0,Critical,100
ST26,SKU04052,437,90,45,2025-06-15,347,392,4.855555555555555,Low,10
ST15,SKU03139,176,55,18,2025-07-12,121,158,3.2,Low,10
ST16,SKU01792,176,50,21,2025-06-12,126,155,3.52,Low,10
ST06,SKU01104,111,24,10,2025-05-15,87,101,4.625,Low,10
ST26,SKU03005,447,85,28,2025-07-06,362,419,5.258823529411765,Low,10
ST24,SKU02141,0,40,15,2025-08-28,-40,-15,0.0,Critical,100
ST12,SKU00855,151,37,12,2025-05-16,114,139,4.081081081081081,Low,10
ST19,SKU01568,235,58,22,2025-08-23,177,213,4.051724137931035,Low,10
ST13,SKU03709,115,24,7,2025-08-27,91,108,4.791666666666667,Low,10
ST01,SKU04409,341,70,21,2025-06-18,271,320,4.871428571428571,Low,10
ST25,SKU02780,125,24,8,2025-07-12,101,117,5.208333333333333,Low,10
ST11,SKU04831,438,99,47,2025-08-31,339,391,4.424242424242424,Low,10
ST04,SKU01674,231,54,25,2025-07-06,177,206,4.277777777777778,Low,10
ST11,SKU00401,229,48,20,2025-08-27,181,209,4.770833333333333,Low,10
ST21,SKU00860,423,100,23,2025-07-26,323,400,4.23,Low,10
ST22,SKU04468,231,46,11,2025-05-20,185,220,5.021739130434782,Low,10
ST22,SKU02253,468,95,28,2025-06-04,373,440,4.926315789473684,Low,10
ST13,SKU02662,324,61,16,2025-08-19,263,308,5.311475409836065,Low,10
ST15,SKU01045,0,79,24,2025-09-06,-79,-24,0.0,Critical,100
ST20,SKU03375,323,68,25,2025-07-31,255,298,4.75,Low,10
ST04,SKU02842,96,23,6,2025-05-15,73,90,4.173913043478261,Low,10
ST10,SKU04350,0,53,15,2025-09-06,-53,-15,0.0,Critical,100
ST25,SKU04887,527,100,40,2025-05-25,427,487,5.27,Low,10
ST20,SKU00342,189,34,8,2025-07-08,155,181,5.5588235294117645,Low,10
ST08,SKU03257,402,68,24,2025-06-25,334,378,5.911764705882353,Low,10
ST26,SKU02079,0,58,12,2025-08-23,-58,-12,0.0,Critical,100
ST07,SKU01046,195,53,14,2025-06-18,142,181,3.6792452830188678,Low,10
ST17,SKU04245,0,52,20,2025-09-21,-52,-20,0.0,Critical,100
ST24,SKU00986,283,69,33,2025-08-13,214,250,4.101449275362318,Low,10
ST08,SKU04654,129,23,5,2025-08-26,106,124,5.608695652173913,Low,10
ST27,SKU00466,203,49,18,2025-05-30,154,185,4.142857142857143,Low,10
ST25,SKU01854,328,62,30,2025-06-24,266,298,5.290322580645161,Low,10
ST11,SKU03905,277,68,34,2025-05-22,209,243,4.073529411764706,Low,10
ST16,SKU01805,445,92,26,2025-07-18,353,419,4.836956521739131,Low,10
ST26,SKU01032,90,26,11,2025-05-12,64,79,3.4615384615384617,Low,10
ST13,SKU01507,0,93,23,2025-10-07,-93,-23,0.0,Critical,100
ST06,SKU04729,236,55,15,2025-05-17,181,221,4.290909090909091,Low,10
ST23,SKU04144,124,34,15,2025-08-01,90,109,3.6470588235294117,Low,10
ST06,SKU02514,355,84,38,2025-08-08,271,317,4.226190476190476,Low,10
ST16,SKU00987,274,67,32,2025-07-27,207,242,4.08955223880597,Low,10
ST14,SKU02375,222,39,9,2025-06-15,183,213,5.6923076923076925,Low,10
ST16,SKU00758,364,95,33,2025-08-03,269,331,3.831578947368421,Low,10
ST07,SKU01167,219,39,12,2025-05-10,180,207,5.615384615384615,Low,10
ST26,SKU01971,152,28,9,2025-08-11,124,143,5.428571428571429,Low,10
ST30,SKU04305,0,37,17,2025-08-19,-37,-17,0.0,Critical,100
ST26,SKU01153,0,96,42,2025-08-11,-96,-42,0.0,Critical,100
ST26,SKU03139,283,51,25,2025-06-05,232,258,5.549019607843137,Low,10
ST02,SKU01762,280,52,23,2025-07-04,228,257,5.384615384615385,Low,10
ST24,SKU04261,462,78,29,2025-09-01,384,433,5.923076923076923,Low,10
ST29,SKU04605,305,96,40,2025-05-13,209,265,3.1770833333333335,Low,10
ST17,SKU01104,233,42,20,2025-06-09,191,213,5.5476190476190474,Low,10
ST01,SKU00571,153,28,7,2025-07-28,125,146,5.464285714285714,Low,10
ST15,SKU00240,315,55,19,2025-08-02,260,296,5.7272727272727275,Low,10
ST01,SKU00342,377,83,25,2025-06-27,294,352,4.542168674698795,Low,10
ST20,SKU00584,196,56,22,2025-07-01,140,174,3.5,Low,10
ST25,SKU00699,313,65,17,2025-08-05,248,296,4.815384615384615,Low,10
ST14,SKU02267,345,58,17,2025-08-13,287,328,5.948275862068965,Low,10
ST02,SKU02930,0,79,30,2025-09-08,-79,-30,0.0,Critical,100
ST07,SKU03274,0,55,26,2025-09-24,-55,-26,0.0,Critical,100
ST17,SKU02501,94,22,8,2025-07-26,72,86,4.2727272727272725,Low,10
ST22,SKU04831,120,24,11,2025-08-31,96,109,5.0,Low,10
ST17,SKU00286,0,32,11,2025-08-28,-32,-11,0.0,Critical,100
ST05,SKU00986,251,65,15,2025-06-30,186,236,3.8615384615384616,Low,10
ST08,SKU02681,289,52,19,2025-08-21,237,270,5.5576923076923075,Low,10
ST22,SKU00401,155,45,16,2025-06-11,110,139,3.4444444444444446,Low,10
ST08,SKU00466,356,64,20,2025-07-23,292,336,5.5625,Low,10
ST30,SKU02211,313,86,26,2025-07-22,227,287,3.63953488372093,Low,10
ST06,SKU03803,82,24,5,2025-06-17,58,77,3.4166666666666665,Low,10
ST06,SKU03574,115,22,8,2025-07-20,93,107,5.2272727272727275,Low,10
ST02,SKU02112,296,88,22,2025-07-05,208,274,3.3636363636363638,Low,10
ST26,SKU01274,0,50,21,2025-09-02,-50,-21,0.0,Critical,100
ST07,SKU04442,424,92,33,2025-06-21,332,391,4.608695652173913,Low,10
ST26,SKU01045,0,36,9,2025-10-08,-36,-9,0.0,Critical,100
ST29,SKU02740,0,62,16,2025-08-22,-62,-16,0.0,Critical,100
ST29,SKU04726,327,59,24,2025-08-07,268,303,5.5423728813559325,Low,10
ST27,SKU03633,0,23,10,2025-08-24,-23,-10,0.0,Critical,100
ST04,SKU04144,130,42,17,2025-07-17,88,113,3.0952380952380953,Low,10
ST23,SKU04157,0,100,25,2025-10-01,-100,-25,0.0,Critical,100
ST11,SKU02871,184,48,19,2025-07-20,136,165,3.8333333333333335,Low,10
ST19,SKU03220,142,39,18,2025-06-30,103,124,3.641025641025641,Low,10
ST22,SKU02737,0,26,8,2025-08-09,-26,-8,0.0,Critical,100
ST25,SKU00002,0,100,44,2025-10-11,-100,-44,0.0,Critical,100
ST18,SKU01046,104,30,6,2025-06-26,74,98,3.466666666666667,Low,10
ST09,SKU03441,135,24,6,2025-06-20,111,129,5.625,Low,10
ST28,SKU03454,211,41,10,2025-07-25,170,201,5.146341463414634,Low,10
ST19,SKU04388,72,22,9,2025-05-07,50,63,3.272727272727273,Low,10
ST22,SKU03905,444,75,30,2025-07-29,369,414,5.92,Low,10
ST10,SKU04605,420,92,20,2025-06-23,328,400,4.565217391304348,Low,10
ST01,SKU00584,169,48,18,2025-06-12,121,151,3.5208333333333335,Low,10
ST06,SKU02648,0,65,19,2025-08-11,-65,-19,0.0,Critical,100
ST28,SKU00421,253,61,16,2025-07-27,192,237,4.147540983606557,Low,10
ST17,SKU04729,205,42,17,2025-07-28,163,188,4.880952380952381,Low,10
ST29,SKU03800,0,23,8,2025-09-04,-23,-8,0.0,Critical,100
ST17,SKU02514,340,79,27,2025-07-27,261,313,4.30379746835443,Low,10
ST27,SKU00721,235,78,31,2025-08-24,157,204,3.0128205128205128,Low,10
ST06,SKU01830,161,33,13,2025-08-09,128,148,4.878787878787879,Low,10
ST09,SKU03562,247,67,16,2025-06-15,180,231,3.6865671641791047,Low,10
ST30,SKU02224,102,20,7,2025-08-02,82,95,5.1,Low,10
ST26,SKU01287,456,83,25,2025-08-03,373,431,5.493975903614458,Low,10
ST10,SKU04955,466,96,30,2025-08-03,370,436,4.854166666666667,Low,10
ST17,SKU01696,67,21,4,2025-08-02,46,63,3.1904761904761907,Low,10
ST19,SKU04280,0,53,12,2025-08-28,-53,-12,0.0,Critical,100
ST19,SKU00079,0,75,17,2025-08-07,-75,-17,0.0,Critical,100
ST10,SKU04726,360,67,14,2025-06-27,293,346,5.373134328358209,Low,10
ST30,SKU03621,332,77,16,2025-07-19,255,316,4.311688311688312,Low,10
ST03,SKU01303,221,39,15,2025-07-17,182,206,5.666666666666667,Low,10
ST16,SKU03457,171,49,21,2025-05-29,122,150,3.489795918367347,Low,10
ST04,SKU04157,0,42,13,2025-09-21,-42,-13,0.0,Critical,100
ST26,SKU00240,416,78,27,2025-05-11,338,389,5.333333333333333,Low,10
ST17,SKU00649,110,23,11,2025-08-25,87,99,4.782608695652174,Low,10
ST03,SKU02471,491,94,33,2025-06-08,397,458,5.223404255319149,Low,10
ST15,SKU01542,454,76,36,2025-06-30,378,418,5.973684210526316,Low,10
ST13,SKU02930,0,41,20,2025-10-04,-41,-20,0.0,Critical,100
ST11,SKU04281,95,25,7,2025-07-23,70,88,3.8,Low,10
ST09,SKU03454,231,47,23,2025-07-13,184,208,4.914893617021277,Low,10
ST21,SKU00539,0,31,8,2025-08-07,-31,-8,0.0,Critical,100
ST07,SKU02590,75,25,8,2025-06-08,50,67,3.0,Low,10
ST17,SKU03803,211,52,24,2025-08-01,159,187,4.0576923076923075,Low,10
ST20,SKU01068,429,83,26,2025-05-12,346,403,5.168674698795181,Low,10
ST13,SKU02112,435,100,33,2025-06-10,335,402,4.35,Low,10
ST18,SKU04442,408,78,29,2025-07-07,330,379,5.230769230769231,Low,10
ST15,SKU02710,253,50,19,2025-06-06,203,234,5.06,Low,10
ST16,SKU03578,0,31,10,2025-09-30,-31,-10,0.0,Critical,100
ST16,SKU01363,0,90,21,2025-08-15,-90,-21,0.0,Critical,100
ST16,SKU03349,356,85,38,2025-08-08,271,318,4.188235294117647,Low,10
ST26,SKU04791,280,72,24,2025-08-24,208,256,3.888888888888889,Low,10
ST02,SKU03414,383,83,41,2025-07-03,300,342,4.614457831325301,Low,10
ST26,SKU02576,166,29,11,2025-07-12,137,155,5.724137931034483,Low,10
ST09,SKU00421,295,65,16,2025-07-29,230,279,4.538461538461538,Low,10
ST19,SKU03583,147,33,14,2025-06-15,114,133,4.454545454545454,Low,10
ST10,SKU03800,0,95,31,2025-10-10,-95,-31,0.0,Critical,100
ST22,SKU02871,165,42,17,2025-08-26,123,148,3.9285714285714284,Low,10
ST20,SKU04222,207,54,25,2025-06-19,153,182,3.8333333333333335,Low,10
ST08,SKU00721,183,34,10,2025-06-03,149,173,5.382352941176471,Low,10
ST16,SKU02531,0,54,25,2025-09-13,-54,-25,0.0,Critical,100
ST07,SKU04926,0,25,7,2025-10-01,-25,-7,0.0,Critical,100
ST26,SKU03744,179,58,27,2025-08-25,121,152,3.086206896551724,Low,10
ST07,SKU02482,0,72,23,2025-10-02,-72,-23,0.0,Critical,100
ST12,SKU03580,291,60,15,2025-05-19,231,276,4.85,Low,10
ST23,SKU04641,269,79,36,2025-06-17,190,233,3.4050632911392404,Low,10
ST02,SKU03535,0,39,14,2025-08-29,-39,-14,0.0,Critical,100
ST28,SKU02541,186,45,18,2025-07-22,141,168,4.133333333333334,Low,10
ST12,SKU02533,395,84,27,2025-07-05,311,368,4.7023809523809526,Low,10
ST15,SKU01784,0,29,9,2025-08-07,-29,-9,0.0,Critical,100
ST20,SKU02128,151,43,15,2025-05-22,108,136,3.511627906976744,Low,10
ST27,SKU00855,131,25,11,2025-08-20,106,120,5.24,Low,10
ST03,SKU00498,95,21,5,2025-08-04,74,90,4.523809523809524,Low,10
ST25,SKU02472,235,70,22,2025-05-31,165,213,3.357142857142857,Low,10
ST19,SKU02657,0,72,26,2025-08-15,-72,-26,0.0,Critical,100
ST24,SKU04987,429,92,44,2025-05-28,337,385,4.663043478260869,Low,10
ST19,SKU04643,377,92,42,2025-05-15,285,335,4.0978260869565215,Low,10
ST11,SKU03476,0,47,14,2025-09-11,-47,-14,0.0,Critical,100
ST16,SKU01605,310,91,33,2025-05-31,219,277,3.4065934065934065,Low,10
ST04,SKU00090,577,97,38,2025-06-19,480,539,5.948453608247423,Low,10
ST28,SKU02662,91,26,5,2025-08-21,65,86,3.5,Low,10
ST10,SKU01827,289,85,18,2025-08-18,204,271,3.4,Low,10
ST14,SKU03932,471,84,27,2025-07-26,387,444,5.607142857142857,Low,10
ST17,SKU04166,0,22,6,2025-08-12,-22,-6,0.0,Critical,100
ST12,SKU03822,149,44,11,2025-08-08,105,138,3.3863636363636362,Low,10
ST22,SKU04281,241,41,15,2025-06-24,200,226,5.878048780487805,Low,10
ST15,SKU03073,145,33,16,2025-05-25,112,129,4.393939393939394,Low,10
ST30,SKU03876,0,90,24,2025-09-16,-90,-24,0.0,Critical,100
ST18,SKU02590,343,86,36,2025-07-14,257,307,3.988372093023256,Low,10
ST04,SKU04641,355,65,17,2025-06-12,290,338,5.461538461538462,Low,10
ST06,SKU01038,91,29,13,2025-06-26,62,78,3.1379310344827585,Low,10
ST23,SKU04654,104,20,4,2025-06-25,84,100,5.2,Low,10
ST07,SKU01906,207,59,25,2025-07-01,148,182,3.5084745762711864,Low,10
ST07,SKU03892,228,67,14,2025-08-29,161,214,3.4029850746268657,Low,10
ST26,SKU02710,134,24,12,2025-06-25,110,122,5.583333333333333,Low,10
ST07,SKU01677,0,47,17,2025-08-20,-47,-17,0.0,Critical,100
ST03,SKU04941,271,67,18,2025-05-26,204,253,4.044776119402985,Low,10
ST13,SKU01428,261,44,12,2025-05-27,217,249,5.931818181818182,Low,10
ST13,SKU03414,152,27,6,2025-06-23,125,146,5.62962962962963,Low,10
ST01,SKU02128,111,21,8,2025-07-28,90,103,5.285714285714286,Low,10
ST20,SKU00155,108,23,6,2025-06-03,85,102,4.695652173913044,Low,10
ST16,SKU00679,132,36,16,2025-05-29,96,116,3.6666666666666665,Low,10
ST02,SKU04945,418,83,28,2025-08-12,335,390,5.036144578313253,Low,10
